applicant_id,application_date,decision_date,visa_status,nationality,processing_center,job_title,job_info_education,naics_title,annual_income_usd,processing_time_days,application_date_year,application_date_month,application_date_day,application_date_dayofweek,decision_date_year,decision_date_month,decision_date_day,decision_date_dayofweek,annual_income_usd_to_processing_time_days_ratio,applicant_id_frequency,visa_status_frequency,nationality_frequency
A-15209-02763,2015-07-28,2016-01-11,Certified-Expired,INDIA,WA,Senior Applied Researcher - Applications and Services Engr Grp or Other,Master's,Custom Computer Programming Services,149688.0,167,2015,7,28,1,2016,1,11,0,891.0,1,3341,4703
A-16132-08483,2016-06-03,2016-12-08,Denied,PERU,VA,Market Research Analyst,Other,Custom Computer Programming Services,59051.0,188,2016,6,3,4,2016,12,8,3,312.4391534391534,1,225,17
A-16069-82521,2016-03-28,2016-05-27,Denied,JAMAICA,CA,Technical Director,Associate's,Custom Computer Programming Services,52624.0,60,2016,3,28,0,2016,5,27,4,862.688524590164,1,225,4
A-15118-71307,2015-05-06,2015-11-19,Certified-Expired,INDIA,CA,Senior Solutions Consultant,Bachelor's,Custom Computer Programming Services,135637.0,197,2015,5,6,2,2015,11,19,3,685.0353535353536,1,3341,4703
A-15133-76037,2015-07-06,2016-01-05,Certified-Expired,INDIA,GA,"Team Leader, Quality Assurance",Bachelor's,Custom Computer Programming Services,114837.0,183,2015,7,6,0,2016,1,5,1,624.1141304347826,1,3341,4703
A-15216-05336,2015-08-28,2016-02-09,Certified-Expired,INDIA,CA,Regulatory Affairs Manager (Global Labeling Lead),Master's,Custom Computer Programming Services,105570.0,165,2015,8,28,4,2016,2,9,1,635.9638554216867,1,3341,4703
A-15364-55634,2016-01-06,2016-08-02,Withdrawn,INDIA,CT,Software Engineer,Bachelor's,Custom Computer Programming Services,101442.0,209,2016,1,6,2,2016,8,2,1,483.0571428571429,1,361,4703
A-16113-01150,2016-05-03,2016-05-03,Withdrawn,INDIA,CA,Software Developer,Bachelor's,Custom Computer Programming Services,164382.0,0,2016,5,3,1,2016,5,3,1,164382.0,1,361,4703
A-14218-96008,2014-08-06,2015-01-13,Certified-Expired,INDIA,CALIFORNIA,Software Engineer,Master's,Computer Systems Design Services,98675.0,160,2014,8,6,2,2015,1,13,1,612.888198757764,1,3341,4703
A-15196-98244,2015-08-06,2016-02-05,Certified-Expired,INDIA,NJ,Sr Consultant,Master's,Custom Computer Programming Services,77210.0,183,2015,8,6,3,2016,2,5,4,419.6195652173913,1,3341,4703
A-14209-93121,2014-07-31,2015-01-02,Certified-Expired,SOUTH KOREA,NEW JERSEY,FSO-Assurance Mgr-Asset Mgmt,Bachelor's,Offices of Certified Public Accountants,166504.0,155,2014,7,31,3,2015,1,2,4,1067.3333333333333,1,3341,617
A-14352-35968,2015-01-22,2015-08-05,Certified,INDIA,NEW JERSEY,Network Administrator,Master's,Custom Computer Programming Services,96500.0,195,2015,1,22,3,2015,8,5,2,492.3469387755102,1,4398,4703
A-15339-46974,2015-12-30,2016-03-18,Withdrawn,CHINA,CA,Software Engineer,Doctorate,Custom Computer Programming Services,102086.0,79,2015,12,30,2,2016,3,18,4,1276.075,1,361,750
A-14272-11366,2014-10-01,2015-02-26,Certified-Expired,TURKEY,MASSACHUSETTS,Associate,Master's,Other Scientific and Technical Consulting Services,135000.0,148,2014,10,1,2,2015,2,26,3,906.0402684563759,1,3341,42
A-16194-31548,2016-07-18,2016-09-28,Certified,INDIA,NC,Lead Software Engineer,Bachelor's,Custom Computer Programming Services,106000.0,72,2016,7,18,0,2016,9,28,2,1452.054794520548,1,4398,4703
A-15202-00212,2015-07-22,2016-01-13,Certified-Expired,INDIA,IL,Lead Consultant,Master's,Custom Computer Programming Services,86275.0,175,2015,7,22,2,2016,1,13,2,490.1988636363636,1,3341,4703
A-15201-99758,2015-07-20,2015-07-20,Withdrawn,SOUTH KOREA,ALABAMA,Training and Development Specialist,Bachelor's,Human Resources and Executive Search Consulting Services,28330.0,0,2015,7,20,0,2015,7,20,0,28330.0,1,361,617
A-14120-65024,2014-05-01,2015-02-06,Certified-Expired,CHINA,MICHIGAN,Software Developer,Master's,Computer Systems Design and Related Services,70000.0,281,2014,5,1,3,2015,2,6,4,248.22695035460993,1,3341,750
A-14197-89494,2014-08-08,2015-01-09,Certified-Expired,UNITED KINGDOM,CALIFORNIA,Dynamics Artist,Bachelor's,Software Publishers,65000.0,154,2014,8,8,4,2015,1,9,4,419.35483870967744,1,3341,77
A-14289-16350,2014-11-06,2015-04-23,Certified,CHINA,CALIFORNIA,Senior Hardware Engineer/Mixed Design,Master's,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,92102.0,168,2014,11,6,3,2015,4,23,3,544.9822485207101,1,4398,750
A-14155-74885,2014-11-06,2015-04-24,Certified,NEPAL,MINNESOTA,CIS Manager,Master's,Custom Computer Programming Services,123427.0,169,2014,11,6,3,2015,4,24,4,726.0411764705882,1,4398,61
A-16030-67320,2016-03-28,2016-06-17,Certified,CHINA,CA,Associate Software Quality Engineer,Bachelor's,Custom Computer Programming Services,115000.0,81,2016,3,28,0,2016,6,17,4,1402.439024390244,1,4398,750
A-16125-05726,2016-05-13,2016-08-09,Certified,CANADA,NY,Assistant Professor of American Politics,Doctorate,Custom Computer Programming Services,55000.0,88,2016,5,13,4,2016,8,9,1,617.9775280898876,1,4398,280
A-14311-23952,2014-12-03,2015-06-26,Certified,INDIA,CALIFORNIA,Human Resource Information Systems Analyst,Bachelor's,Electronic Computer Manufacturing,96962.0,205,2014,12,3,2,2015,6,26,4,470.68932038834953,1,4398,4703
A-14170-80029,2014-06-19,2014-11-21,Certified-Expired,INDIA,KANSAS,"Computer Software Engineer, Applications",Master's,Custom Computer Programming Services,87000.0,155,2014,6,19,3,2014,11,21,4,557.6923076923077,1,3341,4703
A-15148-80486,2015-07-10,2016-01-06,Certified-Expired,INDIA,WA,Software Engineer - Digital Life & Work or Other,Master's,Custom Computer Programming Services,115600.0,180,2015,7,10,4,2016,1,6,2,638.6740331491712,1,3341,4703
A-16096-93218,2016-04-05,2016-07-18,Certified,INDIA,PA,Senior Software Developer - .NET,Bachelor's,Custom Computer Programming Services,101712.0,104,2016,4,5,1,2016,7,18,0,968.6857142857143,1,4398,4703
A-16099-94929,2016-05-06,2016-08-03,Certified,INDIA,CA,Senior Electronic Engineer Technican,Bachelor's,Custom Computer Programming Services,72592.0,89,2016,5,6,4,2016,8,3,2,806.5777777777778,1,4398,4703
A-15287-28182,2015-10-14,2016-03-18,Certified-Expired,INDIA,NY,"Manager, Risk Management",Master's,Custom Computer Programming Services,111430.0,156,2015,10,14,2,2016,3,18,4,709.7452229299363,1,3341,4703
A-16006-57695,2016-04-13,2016-11-09,Certified,INDIA,VA,Master Software Engineer,Master's,Custom Computer Programming Services,115000.0,210,2016,4,13,2,2016,11,9,2,545.0236966824644,1,4398,4703
A-15177-91954,2015-06-26,2015-12-08,Certified-Expired,SOUTH KOREA,MO,Alteration Tailor,Master's,Custom Computer Programming Services,26541.0,165,2015,6,26,4,2015,12,8,1,159.8855421686747,1,3341,617
A-16160-19310,2016-06-08,2016-09-09,Certified,INDIA,TX,Computer Systems Analyst - IV,Master's,Custom Computer Programming Services,81765.0,93,2016,6,8,2,2016,9,9,4,869.8404255319149,1,4398,4703
A-14190-86348,2014-07-16,2014-12-12,Certified-Expired,CHINA,ARKANSAS,Staff Software Engineer,Doctorate,Warehouse Clubs and Supercenters,150000.0,149,2014,7,16,2,2014,12,12,4,1000.0,1,3341,750
A-15133-76060,2015-07-08,2016-01-28,Certified-Expired,INDIA,MI,Financial Analyst,Master's,Custom Computer Programming Services,58803.0,204,2015,7,8,2,2016,1,28,3,286.8439024390244,1,3341,4703
A-15023-44892,2015-01-23,2015-08-19,Certified,CHINA,CALIFORNIA,Software Engineer,Master's,Computer Systems Design Services,97219.0,208,2015,1,23,4,2015,8,19,2,465.1626794258373,1,4398,750
A-15329-43616,2015-11-25,2016-04-27,Certified,INDIA,GA,MDM Architect,Master's,Custom Computer Programming Services,110000.0,154,2015,11,25,2,2016,4,27,2,709.6774193548387,1,4398,4703
A-16036-69925,2016-03-09,2016-10-17,Certified,CHINA,CA,Software Engineer,Master's,Custom Computer Programming Services,99939.0,222,2016,3,9,2,2016,10,17,0,448.15695067264573,1,4398,750
A-15189-95673,2015-07-08,2016-01-15,Certified-Expired,INDIA,CA,Quality Assurance Lead,Master's,Custom Computer Programming Services,108534.0,191,2015,7,8,2,2016,1,15,4,565.28125,1,3341,4703
A-14150-73740,2014-06-30,2014-11-20,Certified-Expired,INDIA,SOUTH CAROLINA,Technical Consultant,Master's,Custom Computer Programming Services,55432.0,143,2014,6,30,0,2014,11,20,3,384.94444444444446,1,3341,4703
A-15029-46718,2015-01-29,2015-08-24,Certified,CHINA,SOUTH CAROLINA,Commercial Cleaner,Master's,Janitorial Services,93101.0,207,2015,1,29,3,2015,8,24,0,447.60096153846155,1,4398,750
A-15169-88408,2015-06-22,2016-03-15,Certified-Expired,INDIA,MO,Software Engineer,Bachelor's,Custom Computer Programming Services,62608.0,267,2015,6,22,0,2016,3,15,1,233.61194029850745,1,3341,4703
A-14161-76752,2014-06-11,2014-11-25,Certified-Expired,INDIA,GEORGIA,Data Quality Analyst / Developer,Master's,Custom Computer Programming Services,71500.0,167,2014,6,11,2,2014,11,25,1,425.5952380952381,1,3341,4703
A-15177-92007,2015-06-30,2015-12-09,Certified-Expired,INDIA,IL,Software Engineer,Master's,Custom Computer Programming Services,115255.0,162,2015,6,30,1,2015,12,9,2,707.0858895705521,1,3341,4703
A-16076-85409,2016-03-18,2016-06-27,Certified,INDIA,NY,Lead Software Developer-4,Master's,Custom Computer Programming Services,111120.0,101,2016,3,18,4,2016,6,27,0,1089.4117647058824,1,4398,4703
A-16138-10942,2016-05-19,2016-08-05,Certified,TURKEY,TX,Wholesale Buyer,High School,Custom Computer Programming Services,78250.0,78,2016,5,19,3,2016,8,5,4,990.506329113924,1,4398,42
A-15362-55002,2016-01-14,2016-05-17,Certified,INDIA,NC,VP; Middle Office Product Control Sr. Professional Markets,Master's,Custom Computer Programming Services,109200.0,124,2016,1,14,3,2016,5,17,1,873.6,1,4398,4703
A-14219-96346,2014-10-09,2015-03-03,Certified-Expired,INDIA,CALIFORNIA,Software Engineer,Master's,Semiconductor and Other Electronic Component Manufacturing,82930.0,145,2014,10,9,3,2015,3,3,1,568.013698630137,1,3341,4703
A-15020-43757,2015-01-22,2015-08-13,Certified,INDIA,NEW JERSEY,Systems Analyst,Master's,Custom Computer Programming Services,78000.0,203,2015,1,22,3,2015,8,13,3,382.3529411764706,1,4398,4703
A-14190-86384,2014-10-06,2015-04-08,Certified-Expired,INDIA,CALIFORNIA,Component Design Engineer,Master's,Semiconductor and Other Electronic Component Manufacturing,81245.0,184,2014,10,6,0,2015,4,8,2,439.1621621621622,1,3341,4703
A-15202-00153,2016-02-18,2016-05-20,Certified,INDIA,IL,Lead Analyst,Master's,Custom Computer Programming Services,80000.0,92,2016,2,18,3,2016,5,20,4,860.2150537634409,1,4398,4703
A-16243-47804,2016-08-30,2016-08-30,Denied,INDIA,TX,STRUCTURAL ENGINEER,Master's,Custom Computer Programming Services,89482.0,0,2016,8,30,1,2016,8,30,1,89482.0,1,225,4703
A-16182-28063,2016-06-30,2016-09-12,Certified,CHINA,CA,Tax Accountant,Bachelor's,Custom Computer Programming Services,47500.0,74,2016,6,30,3,2016,9,12,0,633.3333333333334,1,4398,750
A-15362-54827,2015-12-28,2016-08-31,Certified,BRAZIL,FL,Network and Systems Analyst,High School,Custom Computer Programming Services,84000.0,247,2015,12,28,0,2016,8,31,2,338.7096774193548,1,4398,58
A-16103-96100,2016-05-06,2016-08-10,Certified,AUSTRALIA,MA,Consultant,Master's,Custom Computer Programming Services,145000.0,96,2016,5,6,4,2016,8,10,2,1494.8453608247423,1,4398,24
A-16056-77197,2016-03-04,2016-06-24,Certified,INDIA,CA,"Engineer, Algorithm Development",Master's,Custom Computer Programming Services,102500.0,112,2016,3,4,4,2016,6,24,4,907.0796460176991,1,4398,4703
A-14232-99990,2014-09-02,2015-01-30,Certified-Expired,INDIA,NEW JERSEY,Sr. Business Analyst,Master's,Custom Computer Programming Services,105498.0,150,2014,9,2,1,2015,1,30,4,698.6622516556291,1,3341,4703
A-15287-28427,2015-10-15,2016-03-24,Certified-Expired,INDIA,NJ,Senior Programmer Analyst,Master's,Custom Computer Programming Services,93018.0,161,2015,10,15,3,2016,3,24,3,574.1851851851852,1,3341,4703
A-15205-01788,2015-07-27,2016-01-07,Certified-Expired,INDIA,VA,Software Engineer,Master's,Custom Computer Programming Services,70928.0,164,2015,7,27,0,2016,1,7,3,429.8666666666667,1,3341,4703
A-15113-70080,2015-06-10,2016-01-19,Certified-Expired,INDIA,CA,Professional Services Senior Consultant,Bachelor's,Custom Computer Programming Services,147640.53,223,2015,6,10,2,2016,1,19,1,659.1095089285715,1,3341,4703
A-15166-86881,2015-06-26,2016-01-06,Certified-Expired,MEXICO,CA,Software Engineer,Bachelor's,Custom Computer Programming Services,112986.0,194,2015,6,26,4,2016,1,6,2,579.4153846153846,1,3341,173
A-14246-03765,2014-10-06,2015-02-27,Certified-Expired,INDIA,CALIFORNIA,Product Engineer,Master's,Semiconductor and Other Electronic Component Manufacturing,90147.0,144,2014,10,6,0,2015,2,27,4,621.7034482758621,1,3341,4703
A-16190-30491,2016-08-03,2016-10-31,Certified,INDIA,TX,Project Manager - U.S. (Testing),Master's,Custom Computer Programming Services,108063.0,89,2016,8,3,2,2016,10,31,0,1200.7,1,4398,4703
A-15176-91580,2015-06-29,2015-12-17,Certified-Expired,INDIA,CA,SYSTEMS ANALYST - GENERAL,Bachelor's,Custom Computer Programming Services,90147.0,171,2015,6,29,0,2015,12,17,3,524.1104651162791,1,3341,4703
A-14234-00725,2014-08-28,2015-01-27,Certified-Expired,INDIA,NEBRASKA,Software Developer III,Master's,All Other Insurance Related Activities,85000.0,152,2014,8,28,3,2015,1,27,1,555.5555555555555,1,3341,4703
A-15205-01733,2015-08-19,2016-02-09,Certified-Expired,NEPAL,VA,Business Analyst,Bachelor's,Custom Computer Programming Services,87194.0,174,2015,8,19,2,2016,2,9,1,498.25142857142856,1,3341,61
A-15037-48813,2015-03-13,2015-09-25,Certified,INDIA,NORTH CAROLINA,Senior Statistical Programmer,Bachelor's,Medicinal and Botanical Manufacturing,105664.0,196,2015,3,13,4,2015,9,25,4,536.3654822335026,1,4398,4703
A-14337-30326,2014-12-18,2015-07-10,Certified,INDIA,MICHIGAN,Safety CAE Engineer,Master's,Motor Vehicle Manufacturing,90584.0,204,2014,12,18,3,2015,7,10,4,441.8731707317073,1,4398,4703
A-14279-13425,2014-12-29,2015-06-25,Certified,INDIA,ILLINOIS,SAP Consultant,Associate's,Computer Systems Design Services,73000.0,178,2014,12,29,0,2015,6,25,3,407.8212290502793,1,4398,4703
A-14191-86846,2014-07-14,2014-12-09,Certified-Expired,INDIA,NEW JERSEY,Quality Assurance Analyst,Master's,Custom Computer Programming Services,77106.0,148,2014,7,14,0,2014,12,9,1,517.489932885906,1,3341,4703
A-15078-59938,2015-06-25,2015-12-08,Certified-Expired,VENEZUELA,FL,Executive Vice President,Bachelor's,Custom Computer Programming Services,93101.0,166,2015,6,25,3,2015,12,8,1,557.4910179640718,1,3341,59
A-15307-35562,2015-11-04,2016-03-01,Withdrawn,SOUTH KOREA,TX,Combined Food Preparation and Serving Worker,Master's,Custom Computer Programming Services,93101.0,118,2015,11,4,2,2016,3,1,1,782.3613445378152,1,361,617
A-15257-17152,2015-10-14,2016-03-16,Certified-Expired,IRAN,TN,Assistant Professor,Doctorate,Custom Computer Programming Services,72000.0,154,2015,10,14,2,2016,3,16,2,464.51612903225805,1,3341,70
A-15070-57640,2015-03-16,2015-09-22,Certified,AUSTRALIA,CALIFORNIA,Project Manager,Master's,Computer Systems Design Services,123000.0,190,2015,3,16,0,2015,9,22,1,643.979057591623,1,4398,24
A-15252-15801,2015-10-28,2016-03-16,Certified-Expired,INDIA,NJ,Lead Storage Administrator,Bachelor's,Custom Computer Programming Services,114000.0,140,2015,10,28,2,2016,3,16,2,808.5106382978723,1,3341,4703
A-15121-72374,2015-05-08,2015-11-19,Certified-Expired,CANADA,NY,"Vice President, Quantitative Research",Bachelor's,Custom Computer Programming Services,155000.0,195,2015,5,8,4,2015,11,19,3,790.8163265306123,1,3341,280
A-16146-14307,2016-05-26,2016-08-10,Certified,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,66144.0,76,2016,5,26,3,2016,8,10,2,859.012987012987,1,4398,4703
A-15285-27225,2015-10-13,2016-03-23,Certified-Expired,MEXICO,VA,Housekeeper,Master's,Custom Computer Programming Services,27352.0,162,2015,10,13,1,2016,3,23,2,167.80368098159508,1,3341,173
A-14204-91522,2014-08-15,2015-01-06,Certified-Expired,JAPAN,MINNESOTA,"Senior Research Scientist, Psychometrics",Doctorate,"Data Processing, Hosting, and Related Services",91000.0,144,2014,8,15,4,2015,1,6,1,627.5862068965517,1,3341,51
A-16146-14707,2016-05-26,2016-08-04,Certified,INDIA,CA,Software Engineer  User Interface,Master's,Custom Computer Programming Services,138362.0,70,2016,5,26,3,2016,8,4,3,1948.7605633802816,1,4398,4703
A-15085-61991,2015-04-15,2015-10-23,Certified-Expired,INDIA,CA,Software Engineer,Bachelor's,Custom Computer Programming Services,98488.0,191,2015,4,15,2,2015,10,23,4,512.9583333333334,1,3341,4703
A-14202-90701,2014-09-04,2015-01-27,Certified-Expired,NIGERIA,NEW JERSEY,Performance Improvement (PI) Manager - Finance Transformation,Bachelor's,Offices of Certified Public Accountants,140000.0,145,2014,9,4,3,2015,1,27,1,958.9041095890411,1,3341,27
A-15181-92970,2015-07-01,2016-04-08,Certified,SOUTH KOREA,GA,Pastor,Master's,Custom Computer Programming Services,25418.0,282,2015,7,1,2,2016,4,8,4,89.81625441696113,1,4398,617
A-16239-47006,2016-08-29,2016-10-19,Certified,INDIA,GA,Sr. Software Developer,Master's,Custom Computer Programming Services,93371.0,51,2016,8,29,0,2016,10,19,2,1795.5961538461538,1,4398,4703
A-15194-97554,2015-07-24,2016-01-28,Certified-Expired,INDIA,WA,Service Engineer – GFS – MSG or Other,Master's,Custom Computer Programming Services,110000.0,188,2015,7,24,4,2016,1,28,3,582.010582010582,1,3341,4703
A-15348-50474,2016-01-20,2016-05-11,Certified,CANADA,CA,"Staff, Software Engineer (Systems)",Master's,Custom Computer Programming Services,135354.0,112,2016,1,20,2,2016,5,11,2,1197.8230088495575,1,4398,280
A-14342-31844,2014-12-08,2015-07-10,Certified,INDIA,ILLINOIS,Software Engineer,Master's,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,77836.0,214,2014,12,8,0,2015,7,10,4,362.0279069767442,1,4398,4703
A-15336-45700,2015-12-16,2016-05-10,Certified,MEXICO,TX,Computer Systems Analyst,Bachelor's,Custom Computer Programming Services,75000.0,146,2015,12,16,2,2016,5,10,1,510.2040816326531,1,4398,173
A-15198-99377,2015-08-25,2016-01-28,Certified-Expired,TAIWAN,PA,Assistant Professor,Doctorate,Custom Computer Programming Services,74844.0,156,2015,8,25,1,2016,1,28,3,476.71337579617835,1,3341,84
A-16194-31615,2016-07-28,2016-10-17,Certified,CHINA,NY,Junior Software Developer,Bachelor's,Custom Computer Programming Services,95000.0,81,2016,7,28,3,2016,10,17,0,1158.5365853658536,1,4398,750
A-15240-12732,2015-08-28,2016-02-12,Certified-Expired,INDIA,GA,Assistant Professor of Medicine,Doctorate,Custom Computer Programming Services,145708.33,168,2015,8,28,4,2016,2,12,4,862.1794674556212,1,3341,4703
A-15142-79199,2015-06-29,2015-12-09,Certified-Expired,INDIA,MO,DEVELOPMENT MANAGER,Master's,Custom Computer Programming Services,115856.0,163,2015,6,29,0,2015,12,9,2,706.439024390244,1,3341,4703
A-16125-05616,2016-05-04,2016-08-09,Certified,INDIA,NJ,Senior Computer Programmer Analyst,Master's,Custom Computer Programming Services,103626.0,97,2016,5,4,2,2016,8,9,1,1057.408163265306,1,4398,4703
A-15352-52887,2015-12-30,2016-05-02,Certified,INDIA,CA,Graphics Hardware Engineer,Master's,Custom Computer Programming Services,78765.0,124,2015,12,30,2,2016,5,2,0,630.12,1,4398,4703
A-16091-91413,2016-04-06,2016-07-18,Certified,NEW ZEALAND,IL,Equity Analyst,Bachelor's,Custom Computer Programming Services,89669.0,103,2016,4,6,2,2016,7,18,0,862.2019230769231,1,4398,13
A-14288-16079,2014-11-11,2015-04-24,Certified,INDIA,NEW JERSEY,Sr. Business Analyst,Master's,"Management, Scientific, and Technical Consulting Services",126422.0,164,2014,11,11,1,2015,4,24,4,766.1939393939394,1,4398,4703
A-15344-49427,2015-12-15,2016-05-04,Certified,FRANCE,CA,Software Engineer,Master's,Custom Computer Programming Services,115939.0,141,2015,12,15,1,2016,5,4,2,816.4718309859155,1,4398,67
A-15267-21443,2015-10-02,2016-03-10,Certified-Expired,VIETNAM,CA,Pizza Delivery Driver,Master's,Custom Computer Programming Services,18720.0,160,2015,10,2,4,2016,3,10,3,116.27329192546584,1,3341,83
